approach_folder,file,size_bytes,sha256_16,approach,reference,script,equations,inputs,generated_utc,monetary_unit,country_coding
star,star/README.md,6672,27a6fd9c635bfeb8,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_capital_treatment.csv,570,6a622962502abbc2,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_demand_component.csv,103,d5190f987b9cb20f,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_draw_group.csv,245,23d9a88b686e84d2,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_gwp_vintage.csv,164,bd6a8b7e30c4eeeb,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_impact_category.csv,9256,c88d03dedb6b8255,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_indicator.csv,261,4c9a71ce49c45c9b,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_industry.csv,19554,8bfb646be057e03a,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_industry_group.csv,562,6ac60626de712abc,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_model.csv,1725,624be466760f21d2,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_production_layer.csv,732,e26e2e29361b37a9,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_region.csv,2646,6d4236d39460092d,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_scenario.csv,22197,77de3c140836bbf1,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_scope.csv,69,cb6cba6868b7d950,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_scope_component.csv,735,63059800928478c6,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/dim_substance.csv,338,7591fcb33901b0aa,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/fact_capital_node.csv,214959,087f5faa563c1ecd,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/fact_capital_scenario.csv,1039,3273f476e9d266d6,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/fact_footprint_bilateral.parquet,21662722,c631a2baabef18e2,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/fact_footprint_node.parquet,1858965,477dbd26feb8eeca,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/fact_footprint_product.csv,1004674,1b43b1c26ffb6d25,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/fact_ghg_species.csv,303,b39d7baef28355bf,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/fact_gwp_vintage.csv,634,1c2d262a5741705e,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/fact_health_expenditure.csv,183259,ce79efe257a38101,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
star,star/fact_impact_node.parquet,4999050,b53f3249436430c9,"Canonical star schema: conformed dimensions with surrogate keys, fact tables carrying ids only","Kimball & Ross, The Data Warehouse Toolkit; docs/methods/denmark_healthcare_star_schema.sql",analysis.build_star_schema,"none - a re-keying of the denormalised gold tables; totals are asserted to be preserved and every foreign key to resolve. The bilateral fact is the primary and the two node/product facts are asserted to be its margins; the scenario, layer, expenditure and health-function facts are asserted to reproduce their published aggregates","00_core_footprint (footprint, bilateral, expenditure vector, national totals); 02_scopes_wood_hertwich; 01_eriksen_replication and scenarios/ (the scope ladder per model run); 07_malik_replication (production layers); 11_capital_gfcf (capital treatments); 12_impact_categories_full and, where present, 16_impact_world_plus (characterisation); 15_gwp_vintage (species and vintages); 18_mitigation_scenarios; 04_uncertainty_lenzen_ieooc (the Monte Carlo draw array, whose sum over groups is asserted to reproduce the published median, interval and coefficient of variation); 17_health_subsectors where present",2026-09-09T05:50:09Z,M.EUR (EXIOBASE native); Danish sources in 1000 DKK / m DKK,ISO3 for countries; WA/WL/WE/WF/WM keep RoW region labels
